time,map,reduce,total,replication,blocksize,dimension,reduce_started,reducers,reduce_buffer_io,workload,reduce_started,shuffle,maps
1458050373,83,27,110,1,99840000,380000000000,35,12,100,776,1,0,3806
1458050391,83,28,111,1,99840000,380000000000,35,12,100,776,1,0,3806
1458050489,84,28,112,1,99840000,380000000000,35,12,100,776,1,0,3806
1458050612,85,28,113,1,99840000,380000000000,35,12,100,776,1,0,3806
1458050743,86,28,114,1,99840000,380000000000,35,12,100,776,1,0,3806
1458050771,86,29,115,1,99840000,380000000000,35,12,100,776,1,0,3806
1458050867,87,29,116,1,99840000,380000000000,35,12,100,776,1,0,3806
1458050993,88,29,117,1,99840000,380000000000,35,12,100,776,1,0,3806
1458051124,89,29,118,1,99840000,380000000000,35,12,100,776,1,0,3806
1458051146,89,30,119,1,99840000,380000000000,35,12,100,776,1,0,3806
1458051247,90,30,120,1,99840000,380000000000,35,12,100,776,1,0,3806
1458051374,91,30,121,1,99840000,380000000000,35,12,100,776,1,0,3806
1458051499,92,30,122,1,99840000,380000000000,35,12,100,776,1,0,3806
1458051523,92,31,123,1,99840000,380000000000,35,12,100,776,1,0,3806
1458051628,93,31,124,1,99840000,380000000000,35,12,100,776,1,0,3806
1458051758,94,31,125,1,99840000,380000000000,35,12,100,776,1,0,3806
1458051891,95,31,126,1,99840000,380000000000,35,12,100,776,1,0,3806
1458051913,95,32,127,1,99840000,380000000000,35,12,100,776,1,0,3806
1458052018,96,32,128,1,99840000,380000000000,35,12,100,776,1,0,3806
1458052147,97,32,129,1,99840000,380000000000,35,12,100,776,1,0,3806
1458052275,98,32,130,1,99840000,380000000000,35,12,100,776,1,0,3806
1458052299,98,33,131,1,99840000,380000000000,35,12,100,776,1,0,3806
1458052403,99,33,132,1,99840000,380000000000,35,12,100,776,1,0,3806
1458052532,100,33,133,1,99840000,380000000000,35,12,100,776,1,0,3806
1458052724,100,46,146,1,99840000,380000000000,35,12,100,776,1,1,3806
1458052725,100,58,158,1,99840000,380000000000,35,12,100,776,1,1,3806
1458052726,100,66,166,1,99840000,380000000000,35,12,100,776,1,0,3806
1458052727,100,67,167,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052730,100,68,168,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052735,100,69,169,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052739,100,70,170,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052743,100,71,171,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052747,100,72,172,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052751,100,73,173,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052756,100,74,174,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052760,100,75,175,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052763,100,76,176,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052768,100,77,177,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052772,100,78,178,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052775,100,79,179,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052780,100,80,180,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052785,100,81,181,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052793,100,82,182,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052799,100,83,183,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052803,100,84,184,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052807,100,85,185,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052811,100,86,186,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052816,100,87,187,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052820,100,88,188,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052824,100,89,189,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052829,100,90,190,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052833,100,91,191,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052839,100,92,192,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052845,100,93,193,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052851,100,94,194,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052857,100,95,195,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052864,100,96,196,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052873,100,97,197,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052879,100,98,198,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052884,100,99,199,1,99840000,380000000000,35,12,100,776,1,2,3806
1458052890,100,100,200,1,99840000,380000000000,35,12,100,776,1,2,3806
1457177337,0,0,0,1,148480000,1500000000,75,12,100,776,0,0,10
1457177350,5,0,5,1,148480000,1500000000,75,12,100,776,0,0,10
1457177357,8,0,8,1,148480000,1500000000,75,12,100,776,0,0,10
1457177362,13,0,13,1,148480000,1500000000,75,12,100,776,0,0,10
1457177385,15,0,15,1,148480000,1500000000,75,12,100,776,0,0,10
1457177388,16,0,16,1,148480000,1500000000,75,12,100,776,0,0,10
1457177390,17,0,17,1,148480000,1500000000,75,12,100,776,0,0,10
1457177391,19,0,19,1,148480000,1500000000,75,12,100,776,0,0,10
1457177393,20,0,20,1,148480000,1500000000,75,12,100,776,0,0,10
1457177394,21,0,21,1,148480000,1500000000,75,12,100,776,0,0,10
1457177396,22,0,22,1,148480000,1500000000,75,12,100,776,0,0,10
1457177397,23,0,23,1,148480000,1500000000,75,12,100,776,0,0,10
1457177399,24,0,24,1,148480000,1500000000,75,12,100,776,0,0,10
1457177400,27,0,27,1,148480000,1500000000,75,12,100,776,0,0,10
1457177403,28,0,28,1,148480000,1500000000,75,12,100,776,0,0,10
1457177404,29,0,29,1,148480000,1500000000,75,12,100,776,0,0,10
1457177407,31,0,31,1,148480000,1500000000,75,12,100,776,0,0,10
1457177409,32,0,32,1,148480000,1500000000,75,12,100,776,0,0,10
1457177410,33,0,33,1,148480000,1500000000,75,12,100,776,0,0,10
1457177413,34,0,34,1,148480000,1500000000,75,12,100,776,0,0,10
1457177416,36,0,36,1,148480000,1500000000,75,12,100,776,0,0,10
1457177420,37,0,37,1,148480000,1500000000,75,12,100,776,0,0,10
1457177422,42,0,42,1,148480000,1500000000,75,12,100,776,0,0,10
1457177423,44,0,44,1,148480000,1500000000,75,12,100,776,0,0,10
1457177428,45,0,45,1,148480000,1500000000,75,12,100,776,0,0,10
1457177431,46,0,46,1,148480000,1500000000,75,12,100,776,0,0,10
1457177432,47,0,47,1,148480000,1500000000,75,12,100,776,0,0,10
1457177437,53,0,53,1,148480000,1500000000,75,12,100,776,0,0,10
1457177438,54,0,54,1,148480000,1500000000,75,12,100,776,0,0,10
1457177444,56,0,56,1,148480000,1500000000,75,12,100,776,0,0,10
1457177447,57,0,57,1,148480000,1500000000,75,12,100,776,0,0,10
1457177449,59,0,59,1,148480000,1500000000,75,12,100,776,0,0,10
1457177451,62,0,62,1,148480000,1500000000,75,12,100,776,0,0,10
1457177452,63,0,63,1,148480000,1500000000,75,12,100,776,0,0,10
1457177453,64,0,64,1,148480000,1500000000,75,12,100,776,0,0,10
1457177455,65,0,65,1,148480000,1500000000,75,12,100,776,0,0,10
1457177460,66,0,66,1,148480000,1500000000,75,12,100,776,0,0,10
1457177462,68,0,68,1,148480000,1500000000,75,12,100,776,0,0,10
1457177466,72,0,72,1,148480000,1500000000,75,12,100,776,0,0,10
1457177467,73,0,73,1,148480000,1500000000,75,12,100,776,0,0,10
1457177468,74,0,74,1,148480000,1500000000,75,12,100,776,0,0,10
1457177470,75,0,75,1,148480000,1500000000,75,12,100,776,0,0,10
1457177475,76,0,76,1,148480000,1500000000,75,12,100,776,1,0,10
1457177477,77,0,77,1,148480000,1500000000,75,12,100,776,1,0,10
1457177478,78,0,78,1,148480000,1500000000,75,12,100,776,1,0,10
1457177481,80,0,80,1,148480000,1500000000,75,12,100,776,1,0,10
1457177483,84,0,84,1,148480000,1500000000,75,12,100,776,1,0,10
1457177485,85,0,85,1,148480000,1500000000,75,12,100,776,1,0,10
1457177486,86,0,86,1,148480000,1500000000,75,12,100,776,1,0,10
1457177492,87,0,87,1,148480000,1500000000,75,12,100,776,1,0,10
1457177493,89,0,89,1,148480000,1500000000,75,12,100,776,1,0,10
1457177497,89,2,91,1,148480000,1500000000,75,12,100,776,1,0,10
1457177499,94,2,96,1,148480000,1500000000,75,12,100,776,1,0,10
1457177500,94,7,101,1,148480000,1500000000,75,12,100,776,1,0,10
1457177501,95,22,117,1,148480000,1500000000,75,12,100,776,1,0,10
1457177502,95,29,124,1,148480000,1500000000,75,12,100,776,1,0,10
1457177508,96,29,125,1,148480000,1500000000,75,12,100,776,1,0,10
1457177511,100,29,129,1,148480000,1500000000,75,12,100,776,1,0,10
1457177514,100,34,134,1,148480000,1500000000,75,12,100,776,1,1,10
1457177516,100,44,144,1,148480000,1500000000,75,12,100,776,1,1,10
1457177517,100,74,174,1,148480000,1500000000,75,12,100,776,1,2,10
1457177519,100,83,183,1,148480000,1500000000,75,12,100,776,1,2,10
1457177520,100,100,200,1,148480000,1500000000,75,12,100,776,1,2,10
1457362347,0,0,0,1,168960000,4600000000,75,12,100,776,0,0,27
1457362362,4,0,4,1,168960000,4600000000,75,12,100,776,0,0,27
1457362364,12,0,12,1,168960000,4600000000,75,12,100,776,0,0,27
1457362372,15,0,15,1,168960000,4600000000,75,12,100,776,0,0,27
1457362373,19,0,19,1,168960000,4600000000,75,12,100,776,0,0,27
1457362375,20,0,20,1,168960000,4600000000,75,12,100,776,0,0,27
1457362376,22,0,22,1,168960000,4600000000,75,12,100,776,0,0,27
1457362381,24,0,24,1,168960000,4600000000,75,12,100,776,0,0,27
1457362382,29,0,29,1,168960000,4600000000,75,12,100,776,0,0,27
1457362385,31,0,31,1,168960000,4600000000,75,12,100,776,0,0,27
1457362388,32,0,32,1,168960000,4600000000,75,12,100,776,0,0,27
1457362389,35,0,35,1,168960000,4600000000,75,12,100,776,0,0,27
1457362391,40,0,40,1,168960000,4600000000,75,12,100,776,0,0,27
1457362394,42,0,42,1,168960000,4600000000,75,12,100,776,0,0,27
1457362396,43,0,43,1,168960000,4600000000,75,12,100,776,0,0,27
1457362400,49,0,49,1,168960000,4600000000,75,12,100,776,0,0,27
1457362402,50,0,50,1,168960000,4600000000,75,12,100,776,0,0,27
1457362403,51,0,51,1,168960000,4600000000,75,12,100,776,0,0,27
1457362406,52,0,52,1,168960000,4600000000,75,12,100,776,0,0,27
1457362409,56,0,56,1,168960000,4600000000,75,12,100,776,0,0,27
1457362412,61,0,61,1,168960000,4600000000,75,12,100,776,0,0,27
1457362413,69,0,69,1,168960000,4600000000,75,12,100,776,0,0,27
1457362414,75,0,75,1,168960000,4600000000,75,12,100,776,0,0,27
1457362415,78,0,78,1,168960000,4600000000,75,12,100,776,1,0,27
1457362420,79,0,79,1,168960000,4600000000,75,12,100,776,1,0,27
1457362427,79,6,85,1,168960000,4600000000,75,12,100,776,1,0,27
1457362428,79,13,92,1,168960000,4600000000,75,12,100,776,1,0,27
1457362429,79,17,96,1,168960000,4600000000,75,12,100,776,1,0,27
1457362430,79,25,104,1,168960000,4600000000,75,12,100,776,1,0,27
1457362441,80,25,105,1,168960000,4600000000,75,12,100,776,1,0,27
1457362456,81,25,106,1,168960000,4600000000,75,12,100,776,1,0,27
1457362466,82,25,107,1,168960000,4600000000,75,12,100,776,1,0,27
1457362472,83,25,108,1,168960000,4600000000,75,12,100,776,1,0,27
1457362476,84,25,109,1,168960000,4600000000,75,12,100,776,1,0,27
1457362478,84,26,110,1,168960000,4600000000,75,12,100,776,1,0,27
1457362480,85,26,111,1,168960000,4600000000,75,12,100,776,1,0,27
1457362486,86,26,112,1,168960000,4600000000,75,12,100,776,1,0,27
1457362489,87,26,113,1,168960000,4600000000,75,12,100,776,1,0,27
1457362491,87,27,114,1,168960000,4600000000,75,12,100,776,1,0,27
1457362494,88,27,115,1,168960000,4600000000,75,12,100,776,1,0,27
1457362501,89,27,116,1,168960000,4600000000,75,12,100,776,1,0,27
1457362504,90,27,117,1,168960000,4600000000,75,12,100,776,1,0,27
1457362505,90,28,118,1,168960000,4600000000,75,12,100,776,1,0,27
1457362507,91,29,120,1,168960000,4600000000,75,12,100,776,1,0,27
1457362512,92,29,121,1,168960000,4600000000,75,12,100,776,1,0,27
1457362518,93,29,122,1,168960000,4600000000,75,12,100,776,1,0,27
1457362520,94,29,123,1,168960000,4600000000,75,12,100,776,1,0,27
1457362522,95,30,125,1,168960000,4600000000,75,12,100,776,1,0,27
1457362525,96,30,126,1,168960000,4600000000,75,12,100,776,1,0,27
1457362527,96,31,127,1,168960000,4600000000,75,12,100,776,1,0,27
1457362534,97,31,128,1,168960000,4600000000,75,12,100,776,1,0,27
1457362536,97,32,129,1,168960000,4600000000,75,12,100,776,1,0,27
1457362593,98,32,130,1,168960000,4600000000,75,12,100,776,1,0,27
1457362757,99,32,131,1,168960000,4600000000,75,12,100,776,1,0,27
1457362866,100,32,132,1,168960000,4600000000,75,12,100,776,1,0,27
1457362867,100,34,134,1,168960000,4600000000,75,12,100,776,1,1,27
1457362868,100,45,145,1,168960000,4600000000,75,12,100,776,1,1,27
1457362869,100,55,155,1,168960000,4600000000,75,12,100,776,1,1,27
1457362870,100,72,172,1,168960000,4600000000,75,12,100,776,1,2,27
1457362871,100,89,189,1,168960000,4600000000,75,12,100,776,1,2,27
1457362872,100,100,200,1,168960000,4600000000,75,12,100,776,1,2,27
1457783767,0,0,0,4,104960000,6200000000,50,12,100,776,0,0,59
1457783782,3,0,3,4,104960000,6200000000,50,12,100,776,0,0,59
1457783783,8,0,8,4,104960000,6200000000,50,12,100,776,0,0,59
1457783784,9,0,9,4,104960000,6200000000,50,12,100,776,0,0,59
1457783786,10,0,10,4,104960000,6200000000,50,12,100,776,0,0,59
1457783791,11,0,11,4,104960000,6200000000,50,12,100,776,0,0,59
1457783792,12,0,12,4,104960000,6200000000,50,12,100,776,0,0,59
1457783793,13,0,13,4,104960000,6200000000,50,12,100,776,0,0,59
1457783794,14,0,14,4,104960000,6200000000,50,12,100,776,0,0,59
1457783795,16,0,16,4,104960000,6200000000,50,12,100,776,0,0,59
1457783796,17,0,17,4,104960000,6200000000,50,12,100,776,0,0,59
1457783799,18,0,18,4,104960000,6200000000,50,12,100,776,0,0,59
1457783801,19,0,19,4,104960000,6200000000,50,12,100,776,0,0,59
1457783802,20,0,20,4,104960000,6200000000,50,12,100,776,0,0,59
1457783805,22,0,22,4,104960000,6200000000,50,12,100,776,0,0,59
1457783806,25,0,25,4,104960000,6200000000,50,12,100,776,0,0,59
1457783810,26,0,26,4,104960000,6200000000,50,12,100,776,0,0,59
1457783812,27,0,27,4,104960000,6200000000,50,12,100,776,0,0,59
1457783814,30,0,30,4,104960000,6200000000,50,12,100,776,0,0,59
1457783815,33,0,33,4,104960000,6200000000,50,12,100,776,0,0,59
1457783817,39,0,39,4,104960000,6200000000,50,12,100,776,0,0,59
1457783818,42,0,42,4,104960000,6200000000,50,12,100,776,0,0,59
1457783828,44,0,44,4,104960000,6200000000,50,12,100,776,0,0,59
1457783830,45,0,45,4,104960000,6200000000,50,12,100,776,0,0,59
1457783831,47,0,47,4,104960000,6200000000,50,12,100,776,0,0,59
1457783833,48,0,48,4,104960000,6200000000,50,12,100,776,0,0,59
1457783834,52,0,52,4,104960000,6200000000,50,12,100,776,1,0,59
1457783835,53,0,53,4,104960000,6200000000,50,12,100,776,1,0,59
1457783837,55,0,55,4,104960000,6200000000,50,12,100,776,1,0,59
1457783839,56,0,56,4,104960000,6200000000,50,12,100,776,1,0,59
1457783841,57,0,57,4,104960000,6200000000,50,12,100,776,1,0,59
1457783842,58,0,58,4,104960000,6200000000,50,12,100,776,1,0,59
1457783843,60,0,60,4,104960000,6200000000,50,12,100,776,1,0,59
1457783845,61,0,61,4,104960000,6200000000,50,12,100,776,1,0,59
1457783846,63,0,63,4,104960000,6200000000,50,12,100,776,1,0,59
1457783847,64,0,64,4,104960000,6200000000,50,12,100,776,1,0,59
1457783849,65,0,65,4,104960000,6200000000,50,12,100,776,1,0,59
1457783850,68,0,68,4,104960000,6200000000,50,12,100,776,1,0,59
1457783851,69,0,69,4,104960000,6200000000,50,12,100,776,1,0,59
1457783852,70,0,70,4,104960000,6200000000,50,12,100,776,1,0,59
1457783853,71,0,71,4,104960000,6200000000,50,12,100,776,1,0,59
1457783855,73,0,73,4,104960000,6200000000,50,12,100,776,1,0,59
1457783856,74,0,74,4,104960000,6200000000,50,12,100,776,1,0,59
1457783859,76,0,76,4,104960000,6200000000,50,12,100,776,1,0,59
1457783860,77,0,77,4,104960000,6200000000,50,12,100,776,1,0,59
1457783861,80,0,80,4,104960000,6200000000,50,12,100,776,1,0,59
1457783863,81,0,81,4,104960000,6200000000,50,12,100,776,1,0,59
1457783864,83,0,83,4,104960000,6200000000,50,12,100,776,1,0,59
1457783865,85,0,85,4,104960000,6200000000,50,12,100,776,1,0,59
1457783866,87,0,87,4,104960000,6200000000,50,12,100,776,1,0,59
1457783867,88,0,88,4,104960000,6200000000,50,12,100,776,1,0,59
1457783869,88,2,90,4,104960000,6200000000,50,12,100,776,1,0,59
1457783871,88,7,95,4,104960000,6200000000,50,12,100,776,1,0,59
1457783872,88,9,97,4,104960000,6200000000,50,12,100,776,1,0,59
1457783873,88,12,100,4,104960000,6200000000,50,12,100,776,1,0,59
1457783874,88,21,109,4,104960000,6200000000,50,12,100,776,1,0,59
1457783875,88,28,116,4,104960000,6200000000,50,12,100,776,1,0,59
1457783876,89,28,117,4,104960000,6200000000,50,12,100,776,1,0,59
1457783883,90,28,118,4,104960000,6200000000,50,12,100,776,1,0,59
1457783892,91,28,119,4,104960000,6200000000,50,12,100,776,1,0,59
1457783893,91,29,120,4,104960000,6200000000,50,12,100,776,1,0,59
1457783901,92,29,121,4,104960000,6200000000,50,12,100,776,1,0,59
1457783904,92,30,122,4,104960000,6200000000,50,12,100,776,1,0,59
1457783914,93,30,123,4,104960000,6200000000,50,12,100,776,1,0,59
1457783923,94,30,124,4,104960000,6200000000,50,12,100,776,1,0,59
1457783932,95,30,125,4,104960000,6200000000,50,12,100,776,1,0,59
1457783934,95,31,126,4,104960000,6200000000,50,12,100,776,1,0,59
1457783944,96,31,127,4,104960000,6200000000,50,12,100,776,1,0,59
1457783950,96,32,128,4,104960000,6200000000,50,12,100,776,1,0,59
1457783953,97,32,129,4,104960000,6200000000,50,12,100,776,1,0,59
1457783961,98,32,130,4,104960000,6200000000,50,12,100,776,1,0,59
1457783976,99,32,131,4,104960000,6200000000,50,12,100,776,1,0,59
1457783978,99,33,132,4,104960000,6200000000,50,12,100,776,1,0,59
1457783991,100,33,133,4,104960000,6200000000,50,12,100,776,1,0,59
1457783992,100,35,135,4,104960000,6200000000,50,12,100,776,1,1,59
1457783993,100,39,139,4,104960000,6200000000,50,12,100,776,1,1,59
1457783994,100,41,141,4,104960000,6200000000,50,12,100,776,1,1,59
1457783995,100,58,158,4,104960000,6200000000,50,12,100,776,1,1,59
1457783996,100,70,170,4,104960000,6200000000,50,12,100,776,1,2,59
1457783997,100,76,176,4,104960000,6200000000,50,12,100,776,1,2,59
1457783998,100,91,191,4,104960000,6200000000,50,12,100,776,1,2,59
1457783999,100,95,195,4,104960000,6200000000,50,12,100,776,1,2,59
1457784000,100,97,197,4,104960000,6200000000,50,12,100,776,1,2,59
1457784001,100,99,199,4,104960000,6200000000,50,12,100,776,1,2,59
1457784003,100,100,200,4,104960000,6200000000,50,12,100,776,1,2,59
1457189017,0,0,0,4,19968000,600000000,35,12,100,776,0,0,30
1457189032,15,0,15,4,19968000,600000000,35,12,100,776,0,0,30
1457189033,43,0,43,4,19968000,600000000,35,12,100,776,1,0,30
1457189035,51,0,51,4,19968000,600000000,35,12,100,776,1,0,30
1457189036,57,0,57,4,19968000,600000000,35,12,100,776,1,0,30
1457189037,58,0,58,4,19968000,600000000,35,12,100,776,1,0,30
1457189038,74,0,74,4,19968000,600000000,35,12,100,776,1,0,30
1457189050,74,6,80,4,19968000,600000000,35,12,100,776,1,0,30
1457189051,74,12,86,4,19968000,600000000,35,12,100,776,1,0,30
1457189052,74,19,93,4,19968000,600000000,35,12,100,776,1,0,30
1457189053,74,25,99,4,19968000,600000000,35,12,100,776,1,0,30
1457189057,77,25,102,4,19968000,600000000,35,12,100,776,1,0,30
1457189059,77,26,103,4,19968000,600000000,35,12,100,776,1,0,30
1457189072,81,26,107,4,19968000,600000000,35,12,100,776,1,0,30
1457189074,81,27,108,4,19968000,600000000,35,12,100,776,1,0,30
1457189080,83,27,110,4,19968000,600000000,35,12,100,776,1,0,30
1457189081,84,27,111,4,19968000,600000000,35,12,100,776,1,0,30
1457189083,86,27,113,4,19968000,600000000,35,12,100,776,1,0,30
1457189084,88,27,115,4,19968000,600000000,35,12,100,776,1,0,30
1457189087,91,27,118,4,19968000,600000000,35,12,100,776,1,0,30
1457189088,93,27,120,4,19968000,600000000,35,12,100,776,1,0,30
1457189089,93,28,121,4,19968000,600000000,35,12,100,776,1,0,30
1457189091,94,28,122,4,19968000,600000000,35,12,100,776,1,0,30
1457189095,95,28,123,4,19968000,600000000,35,12,100,776,1,0,30
1457189102,96,28,124,4,19968000,600000000,35,12,100,776,1,0,30
1457189104,96,29,125,4,19968000,600000000,35,12,100,776,1,0,30
1457189117,97,29,126,4,19968000,600000000,35,12,100,776,1,0,30
1457189119,97,30,127,4,19968000,600000000,35,12,100,776,1,0,30
1457189132,98,30,128,4,19968000,600000000,35,12,100,776,1,0,30
1457189134,98,31,129,4,19968000,600000000,35,12,100,776,1,0,30
1457189139,100,31,131,4,19968000,600000000,35,12,100,776,1,0,30
1457189140,100,46,146,4,19968000,600000000,35,12,100,776,1,1,30
1457189141,100,58,158,4,19968000,600000000,35,12,100,776,1,1,30
1457189142,100,92,192,4,19968000,600000000,35,12,100,776,1,2,30
1457189143,100,100,200,4,19968000,600000000,35,12,100,776,1,2,30
1457707242,0,0,0,1,99840000,3800000000,50,12,100,776,0,0,38
1457707257,5,0,5,1,99840000,3800000000,50,12,100,776,0,0,38
1457707258,10,0,10,1,99840000,3800000000,50,12,100,776,0,0,38
1457707259,11,0,11,1,99840000,3800000000,50,12,100,776,0,0,38
1457707262,12,0,12,1,99840000,3800000000,50,12,100,776,0,0,38
1457707263,13,0,13,1,99840000,3800000000,50,12,100,776,0,0,38
1457707266,14,0,14,1,99840000,3800000000,50,12,100,776,0,0,38
1457707267,15,0,15,1,99840000,3800000000,50,12,100,776,0,0,38
1457707268,17,0,17,1,99840000,3800000000,50,12,100,776,0,0,38
1457707269,18,0,18,1,99840000,3800000000,50,12,100,776,0,0,38
1457707270,19,0,19,1,99840000,3800000000,50,12,100,776,0,0,38
1457707271,21,0,21,1,99840000,3800000000,50,12,100,776,0,0,38
1457707272,24,0,24,1,99840000,3800000000,50,12,100,776,0,0,38
1457707273,25,0,25,1,99840000,3800000000,50,12,100,776,0,0,38
1457707276,26,0,26,1,99840000,3800000000,50,12,100,776,0,0,38
1457707277,28,0,28,1,99840000,3800000000,50,12,100,776,0,0,38
1457707278,29,0,29,1,99840000,3800000000,50,12,100,776,0,0,38
1457707279,30,0,30,1,99840000,3800000000,50,12,100,776,0,0,38
1457707280,31,0,31,1,99840000,3800000000,50,12,100,776,0,0,38
1457707281,36,0,36,1,99840000,3800000000,50,12,100,776,0,0,38
1457707284,37,0,37,1,99840000,3800000000,50,12,100,776,0,0,38
1457707285,39,0,39,1,99840000,3800000000,50,12,100,776,0,0,38
1457707287,41,0,41,1,99840000,3800000000,50,12,100,776,0,0,38
1457707288,47,0,47,1,99840000,3800000000,50,12,100,776,0,0,38
1457707289,48,0,48,1,99840000,3800000000,50,12,100,776,0,0,38
1457707290,52,0,52,1,99840000,3800000000,50,12,100,776,1,0,38
1457707291,59,0,59,1,99840000,3800000000,50,12,100,776,1,0,38
1457707294,60,0,60,1,99840000,3800000000,50,12,100,776,1,0,38
1457707295,61,0,61,1,99840000,3800000000,50,12,100,776,1,0,38
1457707298,62,0,62,1,99840000,3800000000,50,12,100,776,1,0,38
1457707299,63,0,63,1,99840000,3800000000,50,12,100,776,1,0,38
1457707301,64,0,64,1,99840000,3800000000,50,12,100,776,1,0,38
1457707302,65,0,65,1,99840000,3800000000,50,12,100,776,1,0,38
1457707303,65,2,67,1,99840000,3800000000,50,12,100,776,1,0,38
1457707304,66,5,71,1,99840000,3800000000,50,12,100,776,1,0,38
1457707306,66,8,74,1,99840000,3800000000,50,12,100,776,1,0,38
1457707307,67,13,80,1,99840000,3800000000,50,12,100,776,1,0,38
1457707308,68,16,84,1,99840000,3800000000,50,12,100,776,1,0,38
1457707309,68,18,86,1,99840000,3800000000,50,12,100,776,1,0,38
1457707310,68,20,88,1,99840000,3800000000,50,12,100,776,1,0,38
1457707311,70,20,90,1,99840000,3800000000,50,12,100,776,1,0,38
1457707313,71,21,92,1,99840000,3800000000,50,12,100,776,1,0,38
1457707316,72,21,93,1,99840000,3800000000,50,12,100,776,1,0,38
1457707317,73,21,94,1,99840000,3800000000,50,12,100,776,1,0,38
1457707318,73,22,95,1,99840000,3800000000,50,12,100,776,1,0,38
1457707319,75,22,97,1,99840000,3800000000,50,12,100,776,1,0,38
1457707321,75,23,98,1,99840000,3800000000,50,12,100,776,1,0,38
1457707322,77,23,100,1,99840000,3800000000,50,12,100,776,1,0,38
1457707324,77,24,101,1,99840000,3800000000,50,12,100,776,1,0,38
1457707327,79,24,103,1,99840000,3800000000,50,12,100,776,1,0,38
1457707328,79,25,104,1,99840000,3800000000,50,12,100,776,1,0,38
1457707330,80,25,105,1,99840000,3800000000,50,12,100,776,1,0,38
1457707336,81,25,106,1,99840000,3800000000,50,12,100,776,1,0,38
1457707340,82,25,107,1,99840000,3800000000,50,12,100,776,1,0,38
1457707348,83,25,108,1,99840000,3800000000,50,12,100,776,1,0,38
1457707355,84,26,110,1,99840000,3800000000,50,12,100,776,1,0,38
1457707357,85,26,111,1,99840000,3800000000,50,12,100,776,1,0,38
1457707367,86,26,112,1,99840000,3800000000,50,12,100,776,1,0,38
1457707370,87,26,113,1,99840000,3800000000,50,12,100,776,1,0,38
1457707371,87,27,114,1,99840000,3800000000,50,12,100,776,1,0,38
1457707382,88,27,115,1,99840000,3800000000,50,12,100,776,1,0,38
1457707385,89,28,117,1,99840000,3800000000,50,12,100,776,1,0,38
1457707391,90,28,118,1,99840000,3800000000,50,12,100,776,1,0,38
1457707400,91,28,119,1,99840000,3800000000,50,12,100,776,1,0,38
1457707401,91,29,120,1,99840000,3800000000,50,12,100,776,1,0,38
1457707409,92,29,121,1,99840000,3800000000,50,12,100,776,1,0,38
1457707414,93,29,122,1,99840000,3800000000,50,12,100,776,1,0,38
1457707417,94,29,123,1,99840000,3800000000,50,12,100,776,1,0,38
1457707418,94,30,124,1,99840000,3800000000,50,12,100,776,1,0,38
1457707426,95,30,125,1,99840000,3800000000,50,12,100,776,1,0,38
1457707429,96,30,126,1,99840000,3800000000,50,12,100,776,1,0,38
1457707430,96,31,127,1,99840000,3800000000,50,12,100,776,1,0,38
1457707435,97,31,128,1,99840000,3800000000,50,12,100,776,1,0,38
1457707444,98,31,129,1,99840000,3800000000,50,12,100,776,1,0,38
1457707445,98,32,130,1,99840000,3800000000,50,12,100,776,1,0,38
1457707450,99,32,131,1,99840000,3800000000,50,12,100,776,1,0,38
1457707458,100,32,132,1,99840000,3800000000,50,12,100,776,1,0,38
1457707460,100,44,144,1,99840000,3800000000,50,12,100,776,1,1,38
1457707461,100,59,159,1,99840000,3800000000,50,12,100,776,1,1,38
1457707462,100,70,170,1,99840000,3800000000,50,12,100,776,1,2,38
1457707463,100,87,187,1,99840000,3800000000,50,12,100,776,1,2,38
